,event_id,date,home_team_abbr,away_team_abbr,home_score,away_score,q1_pts_home,q2_pts_home,q3_pts_home,q4_pts_home,ot1_pts_home,ot2_pts_home,ot3_pts_home,ot4_pts_home,q1_pts_away,q2_pts_away,q3_pts_away,q4_pts_away,ot1_pts_away,ot2_pts_away,ot3_pts_away,ot4_pts_away,spread,total
2515,896405,2015-11-03,NO,ORL,94,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.0,206.0
2516,896406,2015-11-03,DAL,TOR,91,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.0,205.5
2517,896407,2015-11-03,SAC,MEM,89,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.0,196.5
2518,896408,2015-11-03,LAL,DEN,109,120,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,204.5
2519,896409,2015-11-04,IND,BOS,100,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.0,207.0
2520,896410,2015-11-04,WAS,SA,102,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.0,201.0
2521,896414,2015-11-04,MIL,PHI,91,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.5,195.0
2522,896413,2015-11-04,HOU,ORL,119,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.0,207.5
2523,896412,2015-11-04,CLE,NY,96,86,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.5,205.0
2524,896411,2015-11-04,ATL,BK,101,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.0,197.0
2525,896415,2015-11-04,OKC,TOR,98,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.0,213.0
2526,896417,2015-11-04,UTA,POR,92,108,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.0,189.5
2527,896416,2015-11-04,PHO,SAC,118,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.5,209.0
2528,896418,2015-11-04,GS,LAC,112,108,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,218.0
2529,896419,2015-11-05,CHI,OKC,104,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.0,212.0
2530,896420,2015-11-05,MIN,MIA,84,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.0,197.0
2531,896421,2015-11-05,DAL,CHA,94,108,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.0,201.0
2532,896422,2015-11-05,DEN,UTA,84,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.0,190.5
2533,896423,2015-11-05,POR,MEM,115,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,194.0
2534,896424,2015-11-06,ORL,TOR,92,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.5,196.5
2535,896428,2015-11-06,NY,MIL,92,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,196.5
2536,896425,2015-11-06,BOS,WAS,118,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,210.0
2537,896427,2015-11-06,CLE,PHI,108,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-13.5,196.0
2538,896426,2015-11-06,BK,LAL,98,104,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.0,207.5
2539,896430,2015-11-06,NO,ATL,115,121,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.5,206.0
2540,896429,2015-11-06,IND,MIA,90,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1.0,195.0
2541,896431,2015-11-06,PHO,DET,92,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.0,198.5
2542,896433,2015-11-06,SAC,HOU,110,116,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.0,219.0
2543,896432,2015-11-06,GS,DEN,119,104,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-17.5,211.0
2544,896434,2015-11-07,CHI,MIN,93,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.5,201.5
2545,896435,2015-11-07,PHI,ORL,97,105,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.0,191.5
2546,896436,2015-11-07,ATL,WAS,114,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.0,206.0
2547,896437,2015-11-07,DAL,NO,107,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.0,211.5
2548,896439,2015-11-07,SA,CHA,114,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.5,193.5
2549,896438,2015-11-07,MIL,BK,94,86,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,192.5
2550,896440,2015-11-07,UTA,MEM,89,79,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,180.0
2551,896441,2015-11-07,SAC,GS,94,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,14.0,220.5
2552,896442,2015-11-07,LAC,HOU,105,109,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,212.0
2553,896444,2015-11-08,NY,LAL,99,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,210.5
2554,896443,2015-11-08,CLE,IND,101,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.0,197.0
2555,896445,2015-11-08,MIA,TOR,96,76,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.0,191.5
2556,896446,2015-11-08,OKC,PHO,124,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.5,212.0
2557,896447,2015-11-08,POR,DET,103,120,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.0,199.5
2558,896448,2015-11-09,IND,ORL,97,84,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,195.5
2559,896449,2015-11-09,PHI,CHI,88,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,10.5,198.0
2560,896450,2015-11-09,ATL,MIN,107,117,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.5,204.0
2561,896451,2015-11-09,DEN,POR,108,104,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1.0,206.5
2562,896452,2015-11-09,SAC,SA,88,106,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.5,203.0
2563,896454,2015-11-09,LAC,MEM,94,92,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,200.0
2564,896453,2015-11-09,GS,DET,109,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.5,208.5
2565,896456,2015-11-10,WAS,OKC,101,125,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,6.5,215.5
2566,896455,2015-11-10,CLE,UTA,118,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,187.0
2567,896458,2015-11-10,TOR,NY,109,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,196.5
2568,896457,2015-11-10,MIA,LAL,101,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-11.0,200.0
2569,896459,2015-11-10,MIL,BOS,83,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.0,202.5
2570,896461,2015-11-10,NO,DAL,120,105,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,210.5
2571,896460,2015-11-10,MIN,CHA,95,104,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.5,201.5
2572,896463,2015-11-11,ORL,LAL,101,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.0,201.5
2573,896464,2015-11-11,PHI,TOR,103,119,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,9.5,196.0
2574,896462,2015-11-11,CHA,NY,95,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,200.5
2575,896465,2015-11-11,BOS,IND,91,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,202.5
2576,896466,2015-11-11,ATL,NO,106,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.5,208.5
2577,896468,2015-11-11,HOU,BK,98,106,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.0,208.0
2578,896467,2015-11-11,DAL,LAC,118,108,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.0,211.0
2579,896469,2015-11-11,MEM,GS,84,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.0,200.0
2580,896470,2015-11-11,DEN,MIL,103,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,194.5
2581,896471,2015-11-11,SAC,DET,101,92,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1.5,205.5
2582,896472,2015-11-11,POR,SA,101,113,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,6.5,205.5
2583,896473,2015-11-12,MIA,UTA,92,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.0,184.5
2584,896474,2015-11-12,MIN,GS,116,129,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,10.5,211.0
2585,896475,2015-11-12,PHO,LAC,118,104,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.0,205.5
2586,896476,2015-11-13,IND,MIN,107,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,200.0
2587,896477,2015-11-13,ORL,UTA,102,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1.5,188.5
2588,896478,2015-11-13,BOS,ATL,106,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1.5,206.5
2589,896479,2015-11-13,NY,CLE,84,90,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.0,203.5
2590,896480,2015-11-13,TOR,NO,100,81,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.0,205.0
2591,896481,2015-11-13,CHI,CHA,102,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,200.0
2592,896482,2015-11-13,MEM,POR,101,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,193.5
2593,896483,2015-11-13,OKC,PHI,102,85,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-13.0,206.5
2594,896484,2015-11-13,DAL,LAL,90,82,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,210.5
2595,896485,2015-11-13,DEN,HOU,107,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,6.5,210.5
2596,896486,2015-11-13,SAC,BK,111,109,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,204.5
2597,896487,2015-11-14,LAC,DET,101,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,196.5
2598,896488,2015-11-14,WAS,ORL,108,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,203.5
2599,896489,2015-11-14,HOU,DAL,98,110,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,207.5
2600,896490,2015-11-14,MIL,CLE,108,105,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.5,195.0
2601,896491,2015-11-14,SA,PHI,92,83,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-16.0,193.5
2602,896492,2015-11-14,PHO,DEN,105,81,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,205.0
2603,896493,2015-11-14,GS,BK,107,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-16.0,207.5
2604,896494,2015-11-15,NY,NO,95,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,203.5
2605,896495,2015-11-15,MIN,MEM,106,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,192.5
2606,896496,2015-11-15,CHA,POR,106,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,205.5
2607,896497,2015-11-15,ATL,UTA,96,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.0,191.5
2608,896498,2015-11-15,OKC,BOS,85,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,211.5
2609,896499,2015-11-15,SAC,TOR,107,101,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.0,208.5
2610,896500,2015-11-15,LAL,DET,97,85,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,200.5
2611,896501,2015-11-16,PHI,DAL,86,92,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,8.0,203.0
2612,896503,2015-11-16,HOU,BOS,95,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,207.0
2613,896504,2015-11-16,MEM,OKC,122,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,197.5
2614,896502,2015-11-16,CHI,IND,96,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,197.0
2615,896505,2015-11-16,SA,POR,93,80,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.0,200.5
2616,896506,2015-11-16,PHO,LAL,120,101,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-11.5,205.0
2617,896507,2015-11-17,WAS,MIL,115,86,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,198.0
2618,896511,2015-11-17,NY,CHA,102,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.0,196.0
2619,896510,2015-11-17,MIA,MIN,91,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.5,198.5
2620,896509,2015-11-17,DET,CLE,104,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,195.5
2621,896508,2015-11-17,BK,ATL,90,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,198.0
2622,896512,2015-11-17,NO,DEN,98,115,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.0,206.0
2623,896513,2015-11-17,GS,TOR,115,110,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.5,208.5
2624,896515,2015-11-18,ORL,MIN,104,101,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.0,204.5
2625,896516,2015-11-18,PHI,IND,85,112,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,6.0,190.5
2626,896514,2015-11-18,CHA,BK,116,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,194.0
2627,896517,2015-11-18,BOS,DAL,102,106,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.0,207.5
2628,896518,2015-11-18,ATL,SAC,103,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,209.0
2629,896520,2015-11-18,OKC,NO,110,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.0,212.5
2630,896519,2015-11-18,HOU,POR,108,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.0,210.5
2631,896521,2015-11-18,SA,DEN,109,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-13.5,198.0
2632,896522,2015-11-18,UTA,TOR,93,89,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.0,191.0
2633,896523,2015-11-18,PHO,CHI,97,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.0,203.0
2634,896524,2015-11-19,MIA,SAC,116,109,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.0,203.0
2635,896525,2015-11-19,CLE,MIL,115,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.5,192.5
2636,896526,2015-11-19,LAC,GS,117,124,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.5,213.5
2637,896527,2015-11-20,CHA,PHI,113,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-11.0,198.0
2638,896528,2015-11-20,BOS,BK,120,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.0,204.0
2639,896531,2015-11-20,NO,SA,104,90,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.5,201.0
2640,896532,2015-11-20,OKC,NY,90,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,206.5
2641,896530,2015-11-20,MIN,DET,86,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.5,202.5
2642,896529,2015-11-20,MEM,HOU,96,84,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,200.0
2643,896533,2015-11-20,DAL,UTA,102,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,196.0
2644,896534,2015-11-20,DEN,PHO,107,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.0,206.5
2645,896535,2015-11-20,POR,LAC,102,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.0,210.0
2646,896537,2015-11-20,LAL,TOR,91,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,6.5,203.5
2647,896536,2015-11-20,GS,CHI,106,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.0,208.5
2648,896538,2015-11-21,ORL,SAC,91,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.0,209.0
2649,896539,2015-11-21,IND,MIL,123,86,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.0,193.0
2650,896540,2015-11-21,CLE,ATL,109,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,198.5
2651,896541,2015-11-21,DET,WAS,95,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.0,206.0
2652,896542,2015-11-21,MIA,PHI,96,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.5,194.0
2653,896543,2015-11-21,HOU,NY,102,107,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,202.0
2654,896544,2015-11-21,SA,MEM,92,82,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.0,190.0
2655,896545,2015-11-22,LAC,TOR,80,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,203.5
2656,896547,2015-11-22,NO,PHO,122,116,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.0,210.5
2657,896546,2015-11-22,BK,BOS,111,101,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.5,200.5
2658,896548,2015-11-22,OKC,DAL,117,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,208.5
2659,896549,2015-11-22,DEN,GS,105,118,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,12.5,210.5
2660,896550,2015-11-22,LAL,POR,93,107,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.5,204.5
2661,896552,2015-11-23,CLE,ORL,117,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.0,199.5
2662,896551,2015-11-23,CHA,SAC,127,122,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,210.5
2663,896553,2015-11-23,MIA,NY,95,78,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.0,190.0
2664,896554,2015-11-23,MIL,DET,109,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.0,191.0
2665,896555,2015-11-23,MIN,PHI,100,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,200.5
2666,896556,2015-11-23,SA,PHO,98,84,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.0,196.5
2667,896557,2015-11-23,UTA,OKC,89,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.0,201.0
2668,896558,2015-11-24,WAS,IND,106,123,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.0,207.5
2669,896559,2015-11-24,ATL,BOS,121,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,204.5
2670,896560,2015-11-24,MEM,DAL,110,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,196.0
2671,896561,2015-11-24,DEN,LAC,94,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.0,205.0
2672,896562,2015-11-24,POR,CHI,88,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.5,201.5
2673,896563,2015-11-24,GS,LAL,111,77,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-17.0,215.0
2674,896565,2015-11-25,ORL,NY,100,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,195.0
2675,896564,2015-11-25,CHA,WAS,101,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,210.0
2676,896567,2015-11-25,DET,MIA,104,81,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.0,187.5
2677,896568,2015-11-25,TOR,CLE,103,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.0,200.5
2678,896566,2015-11-25,BOS,PHI,84,80,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-11.5,201.5
2679,896570,2015-11-25,MIL,SAC,118,129,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,210.0
2680,896571,2015-11-25,MIN,ATL,99,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.0,206.5
2681,896569,2015-11-25,HOU,MEM,93,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,198.5
2682,896572,2015-11-25,OKC,BK,110,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.5,210.0
2683,896573,2015-11-25,SA,DAL,88,83,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.0,198.0
2684,896574,2015-11-25,PHO,NO,114,120,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.0,211.5
2685,896575,2015-11-25,LAC,UTA,91,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,197.0
2686,896577,2015-11-27,ORL,MIL,114,90,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,199.0
2687,896576,2015-11-27,CHA,CLE,90,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.0,203.0
2688,896579,2015-11-27,NY,MIA,78,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.0,187.0
2689,896578,2015-11-27,BOS,WAS,111,78,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.0,209.0
2690,896580,2015-11-27,IND,CHI,104,92,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,199.5
2691,896581,2015-11-27,HOU,PHI,116,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-11.5,200.5
2692,896582,2015-11-27,MEM,ATL,101,116,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,196.5
2693,896583,2015-11-27,OKC,DET,103,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.0,209.0
2694,896584,2015-11-27,DEN,SA,80,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.5,194.5
2695,896585,2015-11-27,PHO,GS,116,135,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,8.5,216.5
2696,896586,2015-11-27,SAC,MIN,91,101,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.0,217.0
2697,896587,2015-11-27,LAC,NO,111,90,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,212.5
2698,896588,2015-11-28,WAS,TOR,82,84,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.5,201.0
2699,896589,2015-11-28,CLE,BK,90,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.0,200.5
2700,896591,2015-11-28,SA,ATL,108,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.0,193.0
2701,896590,2015-11-28,DAL,DEN,92,81,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.5,205.0
2702,896592,2015-11-28,UTA,NO,101,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,195.5
2703,896593,2015-11-28,POR,LAL,108,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.5,201.5
2704,896594,2015-11-28,GS,SAC,120,101,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-16.5,220.0
2705,896595,2015-11-29,CHA,MIL,87,82,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,201.5
2706,896596,2015-11-29,LAC,MIN,107,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.0,206.0
2707,896599,2015-11-29,TOR,PHO,102,107,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.0,203.0
2708,896598,2015-11-29,ORL,BOS,110,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.0,201.5
2709,896597,2015-11-29,BK,DET,87,83,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.0,193.5
2710,896600,2015-11-29,MEM,PHI,92,84,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-13.5,193.0
2711,896601,2015-11-29,NY,HOU,111,116,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.5,198.0
2712,896602,2015-11-29,LAL,IND,103,107,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,9.5,202.0
2713,896604,2015-11-30,MIA,BOS,95,105,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.0,192.5
2714,896603,2015-11-30,DET,HOU,116,105,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.0,198.0
2715,896607,2015-11-30,MIL,DEN,92,74,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,199.0
2716,896605,2015-11-30,ATL,OKC,106,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.0,213.5
2717,896606,2015-11-30,CHI,SA,92,89,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,189.0
2718,896608,2015-11-30,UTA,GS,103,106,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.5,201.5
2719,896609,2015-11-30,SAC,DAL,112,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.0,214.5
2720,896610,2015-11-30,LAC,POR,102,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.0,205.5
2721,896611,2015-12-01,CLE,WAS,85,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.5,205.0
2722,896612,2015-12-01,PHI,LAL,103,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.0,195.0
2723,896613,2015-12-01,BK,PHO,94,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.5,208.0
2724,896614,2015-12-01,MIN,ORL,93,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,203.0
2725,896615,2015-12-01,NO,MEM,104,113,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.0,201.5
2726,896616,2015-12-01,POR,DAL,112,115,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,201.0
