GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT
0021800204,1610612738,Celtics,BOS,Boston,240:00,18.26,16,58,74,441,4,0,316,27,10,25,0.4,32,65,0.492,0.467,16,26,0.615
0021800202,1610612755,76ers,PHI,Philadelphia,240:00,18.08,32,53,83,462,5,1,340,32,15,31,0.484,26,55,0.473,0.477,14,24,0.583
0021800202,1610612753,Magic,ORL,Orlando,240:00,17.96,9,47,55,397,6,1,282,23,16,33,0.485,24,47,0.511,0.5,14,22,0.636
0021800207,1610612763,Grizzlies,MEM,Memphis,240:00,17.97,17,47,62,462,5,0,348,24,17,32,0.531,25,51,0.49,0.506,27,34,0.794
0021800207,1610612749,Bucks,MIL,Milwaukee,240:00,17.68,19,48,65,412,2,0,286,22,21,32,0.656,20,49,0.408,0.506,9,17,0.529
0021800210,1610612762,Jazz,UTA,Utah,240:00,18.26,24,35,56,476,2,0,352,16,12,31,0.387,13,50,0.26,0.309,19,23,0.826
0021800210,1610612742,Mavericks,DAL,Dallas,240:00,18.0,20,72,89,394,5,2,276,24,19,28,0.679,26,49,0.531,0.584,13,23,0.565
0021800208,1610612740,Pelicans,NOP,New Orleans,240:00,17.99,31,63,91,446,4,1,312,25,17,41,0.415,23,53,0.434,0.426,14,24,0.583
0021800208,1610612750,Timberwolves,MIN,Minnesota,240:00,17.75,29,63,91,427,5,2,298,29,16,39,0.41,21,51,0.412,0.411,14,28,0.5
0021800206,1610612765,Pistons,DET,Detroit,240:00,18.33,19,55,71,418,1,1,287,24,29,49,0.592,15,42,0.357,0.484,25,38,0.658
0021800206,1610612761,Raptors,TOR,Toronto,240:00,18.5,32,63,92,399,6,2,267,23,28,51,0.549,17,41,0.415,0.489,19,29,0.655
0021800203,1610612739,Cavaliers,CLE,Cleveland,240:00,18.31,21,59,76,404,3,1,280,22,12,27,0.444,23,50,0.46,0.455,18,27,0.667
0021800203,1610612764,Wizards,WAS,Washington,240:00,17.73,24,53,73,417,2,4,289,30,16,33,0.485,28,59,0.475,0.478,13,17,0.765
0021800209,1610612752,Knicks,NYK,New York,240:00,18.0,27,54,79,402,3,0,279,18,17,37,0.459,22,51,0.431,0.443,24,37,0.649
0021800209,1610612760,Thunder,OKC,Oklahoma City,240:00,18.08,33,62,92,405,5,0,280,32,19,38,0.5,32,57,0.561,0.537,19,26,0.731
0021800215,1610612759,Spurs,SAS,San Antonio,240:00,19.12,33,62,91,413,0,2,282,19,25,42,0.595,16,60,0.267,0.402,12,20,0.6
0021800215,1610612746,Clippers,LAC,LA,240:00,18.66,23,69,90,418,4,2,294,23,17,37,0.459,23,48,0.479,0.471,13,16,0.813
0021800213,1610612744,Warriors,GSW,Golden State,240:00,16.96,33,72,101,423,3,1,306,18,15,34,0.441,17,42,0.405,0.421,11,22,0.5
0021800213,1610612745,Rockets,HOU,Houston,240:00,16.48,42,58,98,368,3,1,248,20,14,29,0.483,21,58,0.362,0.402,17,24,0.708
0021800214,1610612737,Hawks,ATL,Atlanta,240:00,18.97,32,42,72,425,2,2,290,20,15,33,0.455,17,59,0.288,0.348,24,30,0.8
0021800214,1610612743,Nuggets,DEN,Denver,240:00,18.85,25,80,103,476,2,1,340,34,24,39,0.615,29,55,0.527,0.564,17,27,0.63
0021800218,1610612762,Jazz,UTA,Utah,240:00,18.05,32,48,75,390,1,2,264,15,21,44,0.477,20,44,0.455,0.466,14,27,0.519
0021800218,1610612755,76ers,PHI,Philadelphia,240:00,18.13,29,64,88,458,1,2,335,25,15,35,0.429,26,47,0.553,0.506,22,31,0.71
0021800216,1610612761,Raptors,TOR,Toronto,265:00,19.92,32,55,85,417,5,4,284,20,20,39,0.513,22,58,0.379,0.433,17,25,0.68
0021800216,1610612738,Celtics,BOS,Boston,265:00,19.53,26,78,100,446,1,2,315,25,28,41,0.683,19,48,0.396,0.528,18,28,0.643
0021800217,1610612748,Heat,MIA,Miami,240:00,18.42,29,54,82,403,2,1,273,21,13,38,0.342,22,55,0.4,0.376,9,16,0.563
0021800217,1610612754,Pacers,IND,Indiana,240:00,18.46,18,61,77,461,2,1,345,22,14,34,0.412,22,47,0.468,0.444,13,30,0.433
0021800223,1610612741,Bulls,CHI,Chicago,240:00,19.32,19,56,73,469,2,1,351,22,17,37,0.459,24,57,0.421,0.436,20,29,0.69
0021800223,1610612749,Bucks,MIL,Milwaukee,240:00,18.27,22,63,84,402,2,0,275,28,18,35,0.514,29,58,0.5,0.505,11,17,0.647
0021800221,1610612757,Trail Blazers,POR,Portland,240:00,17.93,33,58,89,398,1,2,278,16,18,40,0.45,19,48,0.396,0.42,16,22,0.727
0021800221,1610612750,Timberwolves,MIN,Minnesota,240:00,17.32,19,57,75,406,3,1,286,28,20,42,0.476,26,50,0.52,0.5,18,27,0.667
0021800219,1610612751,Nets,BKN,Brooklyn,240:00,18.09,31,74,103,419,1,1,296,19,18,39,0.462,20,51,0.392,0.422,21,34,0.618
0021800219,1610612764,Wizards,WAS,Washington,240:00,17.2,25,53,76,357,1,1,238,18,19,40,0.475,18,47,0.383,0.425,13,24,0.542
0021800220,1610612758,Kings,SAC,Sacramento,240:00,18.33,26,52,74,381,3,2,260,23,15,31,0.484,22,49,0.449,0.463,16,20,0.8
0021800220,1610612763,Grizzlies,MEM,Memphis,240:00,18.0,23,52,72,449,3,0,331,24,18,35,0.514,25,50,0.5,0.506,15,24,0.625
0021800222,1610612752,Knicks,NYK,New York,240:00,19.23,22,65,85,387,2,1,253,15,21,41,0.512,27,57,0.474,0.49,25,33,0.758
0021800222,1610612740,Pelicans,NOP,New Orleans,240:00,18.46,35,54,82,449,2,2,311,27,24,43,0.558,24,56,0.429,0.485,17,27,0.63
0021800230,1610612761,Raptors,TOR,Toronto,240:00,18.63,21,66,86,461,5,1,327,31,17,33,0.515,31,55,0.564,0.539,12,19,0.632
0021800230,1610612741,Bulls,CHI,Chicago,240:00,19.28,18,44,60,445,3,1,317,21,12,34,0.353,18,52,0.346,0.349,18,21,0.857
0021800233,1610612760,Thunder,OKC,Oklahoma City,240:00,18.22,31,59,87,356,1,3,232,17,23,43,0.535,15,42,0.357,0.447,16,22,0.727
0021800233,1610612756,Suns,PHX,Phoenix,240:00,17.64,13,52,64,424,4,1,304,25,13,32,0.406,24,50,0.48,0.451,21,31,0.677
0021800224,1610612746,Clippers,LAC,LA,240:00,17.88,27,55,79,400,0,1,284,23,21,38,0.553,27,57,0.474,0.505,18,26,0.692
0021800224,1610612751,Nets,BKN,Brooklyn,240:00,17.85,37,59,92,394,2,2,274,25,19,44,0.432,21,44,0.477,0.455,16,22,0.727
0021800229,1610612762,Jazz,UTA,Utah,240:00,18.23,28,72,95,437,2,4,318,23,15,31,0.484,20,47,0.426,0.449,17,27,0.63
0021800229,1610612738,Celtics,BOS,Boston,240:00,17.96,44,50,90,402,0,0,273,16,17,34,0.5,18,57,0.316,0.385,13,22,0.591
0021800227,1610612747,Lakers,LAL,Los Angeles,240:00,18.05,28,45,70,369,0,0,245,22,17,38,0.447,26,52,0.5,0.478,20,26,0.769
0021800227,1610612753,Magic,ORL,Orlando,240:00,18.41,22,53,74,407,2,2,281,28,26,41,0.634,24,52,0.462,0.538,21,30,0.7
0021800231,1610612758,Kings,SAC,Sacramento,240:00,18.51,33,37,69,435,3,1,301,23,21,45,0.467,25,57,0.439,0.451,19,23,0.826
0021800231,1610612745,Rockets,HOU,Houston,240:00,17.32,14,66,80,387,2,2,262,27,15,19,0.789,31,62,0.5,0.568,21,35,0.6
0021800226,1610612737,Hawks,ATL,Atlanta,240:00,19.4,30,70,98,442,2,1,306,20,13,34,0.382,18,53,0.34,0.356,13,23,0.565
0021800226,1610612754,Pacers,IND,Indiana,240:00,19.45,34,72,103,492,1,0,359,25,12,29,0.414,23,58,0.397,0.402,18,33,0.545
0021800232,1610612744,Warriors,GSW,Golden State,240:00,18.42,29,49,73,468,3,1,341,24,15,34,0.441,27,60,0.45,0.447,15,23,0.652
0021800232,1610612742,Mavericks,DAL,Dallas,240:00,18.34,25,57,82,399,1,0,275,18,18,32,0.563,22,54,0.407,0.465,9,12,0.75
0021800225,1610612755,76ers,PHI,Philadelphia,265:00,21.03,25,77,101,502,7,3,363,23,17,34,0.5,22,59,0.373,0.419,21,28,0.75
0021800225,1610612766,Hornets,CHA,Charlotte,265:00,20.71,25,70,94,427,3,1,289,23,24,47,0.511,18,52,0.346,0.424,18,25,0.72
0021800228,1610612743,Nuggets,DEN,Denver,240:00,18.69,29,56,83,462,3,0,335,30,23,44,0.523,23,51,0.451,0.484,20,32,0.625
0021800228,1610612740,Pelicans,NOP,New Orleans,240:00,18.16,21,52,72,437,3,3,315,29,15,33,0.455,27,54,0.5,0.483,15,23,0.652
0021800238,1610612744,Warriors,GSW,Golden State,240:00,18.32,21,65,84,396,0,2,280,20,14,39,0.359,21,47,0.447,0.407,15,20,0.75
0021800238,1610612759,Spurs,SAS,San Antonio,240:00,18.64,25,56,80,436,5,0,317,24,20,38,0.526,21,54,0.389,0.446,12,20,0.6
0021800236,1610612752,Knicks,NYK,New York,240:00,18.02,41,40,78,390,3,3,263,12,20,45,0.444,20,42,0.476,0.46,21,26,0.808
0021800236,1610612753,Magic,ORL,Orlando,240:00,18.05,15,47,60,410,4,1,288,35,27,44,0.614,21,40,0.525,0.571,15,26,0.577
0021800235,1610612747,Lakers,LAL,Los Angeles,240:00,17.03,32,65,95,367,3,2,239,16,13,34,0.382,29,61,0.475,0.442,13,25,0.52
0021800235,1610612748,Heat,MIA,Miami,240:00,17.54,33,72,103,398,1,2,278,20,12,33,0.364,23,54,0.426,0.402,9,21,0.429
0021800234,1610612763,Grizzlies,MEM,Memphis,240:00,17.67,22,60,81,475,7,2,357,26,14,32,0.438,21,50,0.42,0.427,11,22,0.5
0021800234,1610612750,Timberwolves,MIN,Minnesota,240:00,17.23,32,61,90,392,3,1,272,20,12,32,0.375,19,48,0.396,0.388,12,22,0.545
0021800237,1610612757,Trail Blazers,POR,Portland,240:00,18.17,28,58,83,430,6,0,299,26,15,36,0.417,24,50,0.48,0.453,19,30,0.633
0021800237,1610612764,Wizards,WAS,Washington,240:00,18.0,26,67,91,420,6,2,291,28,17,40,0.425,26,56,0.464,0.448,20,35,0.571
0021800242,1610612756,Suns,PHX,Phoenix,240:00,18.27,16,41,53,432,4,1,309,25,22,47,0.468,22,40,0.55,0.506,23,35,0.657
0021800242,1610612755,76ers,PHI,Philadelphia,240:00,18.52,37,59,91,465,1,0,335,24,17,36,0.472,24,48,0.5,0.488,12,17,0.706
0021800240,1610612739,Cavaliers,CLE,Cleveland,240:00,17.95,23,53,75,380,0,0,265,16,15,34,0.441,20,45,0.444,0.443,19,27,0.704
0021800240,1610612765,Pistons,DET,Detroit,240:00,18.07,29,52,77,475,2,0,350,26,19,37,0.514,22,52,0.423,0.461,10,17,0.588
0021800241,1610612762,Jazz,UTA,Utah,240:00,18.51,20,55,71,431,7,1,317,26,10,27,0.37,26,47,0.553,0.486,22,32,0.688
0021800241,1610612754,Pacers,IND,Indiana,240:00,18.32,27,51,74,472,4,2,348,35,17,35,0.486,32,58,0.552,0.527,17,27,0.63
0021800245,1610612743,Nuggets,DEN,Denver,240:00,18.36,22,53,73,480,5,0,357,30,20,38,0.526,20,56,0.357,0.426,23,34,0.676
0021800245,1610612749,Bucks,MIL,Milwaukee,240:00,17.47,24,61,84,413,1,0,284,21,24,40,0.6,16,48,0.333,0.455,13,21,0.619
0021800243,1610612746,Clippers,LAC,LA,240:00,18.92,32,66,98,435,2,2,300,24,21,40,0.525,19,53,0.358,0.43,20,33,0.606
0021800243,1610612737,Hawks,ATL,Atlanta,240:00,19.08,42,62,98,427,0,1,292,29,14,36,0.389,31,65,0.477,0.446,17,27,0.63
0021800247,1610612760,Thunder,OKC,Oklahoma City,240:00,18.76,30,70,99,378,3,0,241,22,14,32,0.438,31,76,0.408,0.417,16,25,0.64
0021800247,1610612758,Kings,SAC,Sacramento,240:00,19.04,36,78,109,448,2,2,312,29,19,37,0.514,26,65,0.4,0.441,18,31,0.581
0021800239,1610612738,Celtics,BOS,Boston,240:00,17.7,29,60,84,400,7,0,284,31,24,40,0.6,21,49,0.429,0.506,15,22,0.682
0021800239,1610612766,Hornets,CHA,Charlotte,240:00,18.33,19,54,73,409,1,0,283,18,16,31,0.516,27,58,0.466,0.483,19,28,0.679
0021800244,1610612742,Mavericks,DAL,Dallas,240:00,17.39,34,56,90,405,4,0,287,17,9,36,0.25,21,52,0.404,0.341,10,15,0.667
0021800244,1610612763,Grizzlies,MEM,Memphis,240:00,17.55,19,63,80,456,9,0,340,29,10,25,0.4,27,54,0.5,0.468,16,26,0.615
0021800246,1610612759,Spurs,SAS,San Antonio,240:00,18.71,33,46,78,452,2,2,319,22,25,47,0.532,20,47,0.426,0.479,27,35,0.771
0021800246,1610612740,Pelicans,NOP,New Orleans,240:00,18.42,26,52,75,431,2,0,295,34,29,46,0.63,30,56,0.536,0.578,17,25,0.68
0021800251,1610612757,Trail Blazers,POR,Portland,240:00,17.62,34,52,84,415,1,0,288,25,19,41,0.463,26,54,0.481,0.474,12,21,0.571
0021800251,1610612752,Knicks,NYK,New York,240:00,17.83,23,60,80,386,0,0,267,22,20,40,0.5,22,43,0.512,0.506,12,19,0.632
0021800248,1610612761,Raptors,TOR,Toronto,240:00,18.23,20,63,82,415,2,0,302,23,18,32,0.563,21,55,0.382,0.448,15,23,0.652
0021800248,1610612753,Magic,ORL,Orlando,240:00,18.22,25,60,83,396,4,1,273,24,17,37,0.459,17,47,0.362,0.405,13,18,0.722
0021800250,1610612751,Nets,BKN,Brooklyn,240:00,18.41,29,79,107,408,4,0,284,17,21,40,0.525,17,48,0.354,0.432,11,25,0.44
0021800250,1610612748,Heat,MIA,Miami,240:00,18.6,36,60,93,408,1,1,275,18,18,53,0.34,18,47,0.383,0.36,19,28,0.679
0021800249,1610612746,Clippers,LAC,LA,240:00,18.1,19,61,79,441,1,1,315,20,27,54,0.5,19,35,0.543,0.517,19,26,0.731
0021800249,1610612764,Wizards,WAS,Washington,240:00,17.96,24,58,79,377,4,1,249,27,16,35,0.457,24,58,0.414,0.43,18,29,0.621
0021800253,1610612740,Pelicans,NOP,New Orleans,240:00,18.58,40,56,93,427,3,1,289,24,24,53,0.453,18,45,0.4,0.429,18,31,0.581
0021800253,1610612755,76ers,PHI,Philadelphia,240:00,19.44,35,67,98,479,5,1,350,27,23,45,0.511,21,53,0.396,0.449,20,34,0.588
0021800264,1610612760,Thunder,OKC,Oklahoma City,240:00,18.17,44,64,102,371,2,2,238,29,23,46,0.5,28,60,0.467,0.481,12,18,0.667
0021800264,1610612744,Warriors,GSW,Golden State,240:00,18.65,18,64,80,418,3,1,297,24,17,31,0.548,19,52,0.365,0.434,25,38,0.658
0021800262,1610612763,Grizzlies,MEM,Memphis,240:00,17.89,15,55,69,454,2,0,341,21,15,27,0.556,24,54,0.444,0.481,15,23,0.652
0021800262,1610612759,Spurs,SAS,San Antonio,240:00,18.0,22,54,75,362,2,1,252,21,14,35,0.4,21,47,0.447,0.427,14,20,0.7
0021800257,1610612756,Suns,PHX,Phoenix,240:00,17.88,19,45,62,444,4,0,323,28,25,44,0.568,23,54,0.426,0.49,22,28,0.786
0021800257,1610612741,Bulls,CHI,Chicago,240:00,18.86,16,63,79,398,2,0,279,28,18,26,0.692,28,55,0.509,0.568,17,25,0.68
0021800255,1610612752,Knicks,NYK,New York,240:00,18.07,28,70,95,395,2,1,275,25,14,38,0.368,30,51,0.588,0.494,14,25,0.56
0021800255,1610612738,Celtics,BOS,Boston,240:00,17.73,37,62,95,435,8,2,308,30,14,40,0.35,24,57,0.421,0.392,13,20,0.65
0021800258,1610612765,Pistons,DET,Detroit,240:00,17.97,23,41,62,438,5,2,313,20,17,35,0.486,23,50,0.46,0.471,18,25,0.72
0021800258,1610612745,Rockets,HOU,Houston,240:00,17.04,13,48,59,336,1,1,223,18,16,29,0.552,24,43,0.558,0.556,17,28,0.607
0021800256,1610612747,Lakers,LAL,Los Angeles,240:00,17.48,20,77,97,354,4,1,236,23,18,29,0.621,22,49,0.449,0.513,10,23,0.435
0021800256,1610612739,Cavaliers,CLE,Cleveland,240:00,18.02,37,47,81,412,2,0,288,18,18,48,0.375,21,54,0.389,0.382,21,28,0.75
0021800263,1610612758,Kings,SAC,Sacramento,240:00,18.34,28,65,87,398,2,2,273,27,27,45,0.6,20,44,0.455,0.528,16,27,0.593
0021800263,1610612762,Jazz,UTA,Utah,240:00,18.27,31,57,84,460,2,1,332,21,15,34,0.441,23,54,0.426,0.432,14,23,0.609
0021800259,1610612757,Trail Blazers,POR,Portland,240:00,18.92,22,50,71,407,1,1,282,13,14,34,0.412,20,59,0.339,0.366,29,36,0.806
0021800259,1610612749,Bucks,MIL,Milwaukee,240:00,18.79,26,66,89,433,5,0,296,34,33,48,0.688,24,60,0.4,0.528,10,15,0.667
0021800254,1610612761,Raptors,TOR,Toronto,240:00,18.61,32,58,89,481,2,2,345,33,23,38,0.605,25,52,0.481,0.533,14,19,0.737
0021800254,1610612737,Hawks,ATL,Atlanta,240:00,18.9,17,43,56,430,5,1,304,24,18,34,0.529,24,59,0.407,0.452,20,29,0.69
0021800261,1610612751,Nets,BKN,Brooklyn,240:00,17.92,33,48,80,406,6,0,280,23,20,37,0.541,22,57,0.386,0.447,11,17,0.647
0021800261,1610612742,Mavericks,DAL,Dallas,240:00,18.03,24,58,79,422,5,1,296,21,14,27,0.519,24,51,0.471,0.487,22,26,0.846
0021800260,1610612743,Nuggets,DEN,Denver,240:00,18.2,29,53,81,435,2,1,316,29,21,39,0.538,21,50,0.42,0.472,9,14,0.643
0021800260,1610612750,Timberwolves,MIN,Minnesota,240:00,17.66,18,52,70,452,1,1,332,24,22,34,0.647,13,45,0.289,0.443,19,28,0.679
0021800252,1610612754,Pacers,IND,Indiana,240:00,18.54,21,45,65,437,3,0,321,26,25,39,0.641,16,45,0.356,0.488,12,18,0.667
0021800252,1610612766,Hornets,CHA,Charlotte,240:00,18.54,14,54,67,416,4,0,305,30,15,33,0.455,30,47,0.638,0.563,19,24,0.792
0021800270,1610612739,Cavaliers,CLE,Cleveland,240:00,17.56,30,41,69,403,2,0,278,16,18,42,0.429,31,51,0.608,0.527,13,19,0.684
0021800270,1610612755,76ers,PHI,Philadelphia,240:00,17.67,11,43,52,413,2,0,305,27,12,22,0.545,28,53,0.528,0.533,13,22,0.591
0021800277,1610612757,Trail Blazers,POR,Portland,240:00,18.08,35,53,84,421,1,3,297,22,19,45,0.422,19,47,0.404,0.409,7,12,0.583
0021800277,1610612744,Warriors,GSW,Golden State,240:00,18.23,18,66,81,442,5,0,326,29,20,35,0.571,28,50,0.56,0.565,18,36,0.5
0021800278,1610612762,Jazz,UTA,Utah,240:00,18.47,18,55,71,453,0,2,326,22,19,41,0.463,14,44,0.318,0.388,18,27,0.667
0021800278,1610612747,Lakers,LAL,Los Angeles,240:00,17.83,23,68,87,377,1,1,253,10,18,38,0.474,18,41,0.439,0.456,17,31,0.548
0021800273,1610612748,Heat,MIA,Miami,240:00,18.5,29,72,100,412,3,2,288,20,21,40,0.525,16,47,0.34,0.425,18,26,0.692
0021800273,1610612741,Bulls,CHI,Chicago,240:00,19.38,31,74,102,436,2,1,303,23,19,44,0.432,16,50,0.32,0.372,15,24,0.625
0021800269,1610612740,Pelicans,NOP,New Orleans,240:00,17.78,41,61,101,456,1,0,316,26,19,45,0.422,21,56,0.375,0.396,19,28,0.679
0021800269,1610612752,Knicks,NYK,New York,240:00,18.29,35,73,105,430,3,0,304,22,15,39,0.385,26,52,0.5,0.451,17,27,0.63
0021800265,1610612750,Timberwolves,MIN,Minnesota,240:00,17.34,20,51,70,396,3,0,277,25,17,31,0.548,27,61,0.443,0.478,12,18,0.667
0021800265,1610612751,Nets,BKN,Brooklyn,240:00,17.98,30,57,86,434,5,2,318,26,16,30,0.533,17,49,0.347,0.418,17,20,0.85
0021800266,1610612763,Grizzlies,MEM,Memphis,265:00,19.37,22,65,85,542,5,2,409,29,25,47,0.532,17,45,0.378,0.457,18,30,0.6
0021800266,1610612746,Clippers,LAC,LA,265:00,19.34,37,66,99,452,3,1,320,26,18,42,0.429,22,52,0.423,0.426,17,25,0.68
0021800267,1610612745,Rockets,HOU,Houston,265:00,18.24,32,63,92,379,1,0,251,22,21,44,0.477,20,54,0.37,0.418,21,39,0.538
0021800267,1610612765,Pistons,DET,Detroit,265:00,18.88,27,56,83,426,4,3,291,18,19,42,0.452,21,46,0.457,0.455,20,33,0.606
0021800272,1610612759,Spurs,SAS,San Antonio,240:00,18.66,14,62,74,448,3,2,327,28,17,37,0.459,25,46,0.543,0.506,22,29,0.759
0021800272,1610612754,Pacers,IND,Indiana,240:00,18.53,24,50,70,428,3,0,300,31,27,45,0.6,19,54,0.352,0.465,11,18,0.611
0021800275,1610612756,Suns,PHX,Phoenix,240:00,18.09,22,49,68,430,2,2,310,21,23,45,0.511,22,45,0.489,0.5,25,27,0.926
0021800275,1610612749,Bucks,MIL,Milwaukee,240:00,17.97,20,60,78,426,0,1,300,30,19,29,0.655,23,58,0.397,0.483,15,20,0.75
0021800268,1610612738,Celtics,BOS,Boston,240:00,18.85,29,59,85,499,4,1,363,31,15,30,0.5,27,61,0.443,0.462,18,24,0.75
0021800268,1610612737,Hawks,ATL,Atlanta,240:00,19.1,22,58,78,453,1,1,320,22,19,35,0.543,16,46,0.348,0.432,16,24,0.667
0021800276,1610612753,Magic,ORL,Orlando,240:00,18.02,23,42,64,395,2,1,278,24,11,25,0.44,21,54,0.389,0.405,20,31,0.645
0021800276,1610612743,Nuggets,DEN,Denver,240:00,18.19,25,61,84,441,6,0,319,33,15,30,0.5,29,63,0.46,0.473,10,15,0.667
0021800271,1610612764,Wizards,WAS,Washington,240:00,17.77,32,61,91,426,3,3,300,28,12,30,0.4,28,70,0.4,0.4,12,21,0.571
0021800271,1610612761,Raptors,TOR,Toronto,240:00,17.86,30,68,98,394,5,0,266,32,17,37,0.459,29,56,0.518,0.495,16,23,0.696
0021800274,1610612766,Hornets,CHA,Charlotte,240:00,18.25,32,68,96,429,0,0,305,24,15,34,0.441,28,60,0.467,0.457,17,26,0.654
0021800274,1610612760,Thunder,OKC,Oklahoma City,240:00,17.8,34,51,85,363,4,4,243,24,17,36,0.472,24,56,0.429,0.441,17,25,0.68
0021800285,1610612758,Kings,SAC,Sacramento,240:00,19.04,26,59,83,403,4,1,278,28,17,43,0.395,25,54,0.463,0.433,12,16,0.75
0021800285,1610612744,Warriors,GSW,Golden State,240:00,18.86,22,66,84,459,2,1,334,28,16,27,0.593,25,61,0.41,0.466,14,24,0.583
0021800279,1610612745,Rockets,HOU,Houston,240:00,16.06,21,48,65,311,0,0,201,18,15,29,0.517,22,45,0.489,0.5,15,33,0.455
0021800279,1610612739,Cavaliers,CLE,Cleveland,240:00,17.11,38,50,83,375,0,0,252,15,18,40,0.45,26,50,0.52,0.489,18,26,0.692
0021800284,1610612759,Spurs,SAS,San Antonio,240:00,18.96,18,49,62,405,2,0,283,27,22,39,0.564,27,53,0.509,0.533,18,25,0.72
0021800284,1610612749,Bucks,MIL,Milwaukee,240:00,18.52,19,54,70,417,1,1,295,30,23,31,0.742,26,55,0.473,0.57,11,15,0.733
0021800283,1610612738,Celtics,BOS,Boston,240:00,17.16,29,56,80,423,3,0,302,19,17,29,0.586,24,57,0.421,0.477,16,22,0.727
0021800283,1610612742,Mavericks,DAL,Dallas,240:00,17.06,27,56,82,416,6,3,291,27,14,23,0.609,28,64,0.438,0.483,13,22,0.591
0021800281,1610612741,Bulls,CHI,Chicago,240:00,18.55,28,66,94,378,2,0,261,22,12,30,0.4,20,51,0.392,0.395,20,32,0.625
0021800281,1610612750,Timberwolves,MIN,Minnesota,240:00,17.86,41,75,111,465,1,2,330,22,20,38,0.526,22,65,0.338,0.408,16,27,0.593
0021800280,1610612740,Pelicans,NOP,New Orleans,240:00,18.41,26,53,74,402,2,1,276,23,18,38,0.474,25,52,0.481,0.478,26,32,0.813
0021800280,1610612764,Wizards,WAS,Washington,240:00,18.11,13,62,72,422,5,0,295,30,23,32,0.719,28,58,0.483,0.567,14,18,0.778
0021800282,1610612743,Nuggets,DEN,Denver,240:00,18.4,42,84,124,479,1,0,345,26,20,42,0.476,19,53,0.358,0.411,16,34,0.471
0021800282,1610612760,Thunder,OKC,Oklahoma City,240:00,17.91,50,71,118,390,2,3,254,22,25,51,0.49,12,52,0.231,0.359,16,30,0.533
0021800286,1610612753,Magic,ORL,Orlando,240:00,18.78,27,62,85,428,4,1,303,31,16,31,0.516,26,62,0.419,0.452,18,27,0.667
0021800286,1610612747,Lakers,LAL,Los Angeles,240:00,18.12,16,53,69,368,3,2,250,22,19,31,0.613,18,48,0.375,0.468,21,32,0.656
0021800289,1610612755,76ers,PHI,Philadelphia,240:00,18.79,33,48,78,482,4,1,354,28,23,38,0.605,21,53,0.396,0.484,16,27,0.593
0021800289,1610612751,Nets,BKN,Brooklyn,240:00,18.69,16,58,71,408,1,3,286,19,28,42,0.667,21,45,0.467,0.568,20,27,0.741
0021800293,1610612746,Clippers,LAC,LA,240:00,17.79,27,67,91,379,1,2,260,15,24,42,0.571,14,48,0.292,0.422,18,24,0.75
0021800293,1610612757,Trail Blazers,POR,Portland,240:00,17.76,32,69,98,396,4,0,273,18,24,48,0.5,18,49,0.367,0.433,13,18,0.722
0021800287,1610612756,Suns,PHX,Phoenix,240:00,17.22,23,57,76,382,2,2,261,22,24,40,0.6,18,42,0.429,0.512,16,25,0.64
0021800287,1610612765,Pistons,DET,Detroit,240:00,17.9,35,44,76,438,5,0,306,30,15,32,0.469,28,61,0.459,0.462,16,29,0.552
0021800288,1610612766,Hornets,CHA,Charlotte,240:00,18.86,39,49,86,453,5,3,325,30,9,30,0.3,32,62,0.516,0.446,20,26,0.769
0021800288,1610612737,Hawks,ATL,Atlanta,240:00,18.84,24,56,79,408,9,1,285,34,23,34,0.676,27,60,0.45,0.532,8,17,0.471
0021800292,1610612762,Jazz,UTA,Utah,240:00,19.86,27,51,77,492,5,2,356,30,22,40,0.55,27,52,0.519,0.533,19,28,0.679
0021800292,1610612758,Kings,SAC,Sacramento,240:00,19.63,21,44,62,431,2,1,299,20,19,40,0.475,21,45,0.467,0.471,26,36,0.722
0021800290,1610612748,Heat,MIA,Miami,240:00,18.43,32,49,79,410,5,1,281,21,20,46,0.435,19,49,0.388,0.411,22,29,0.759
0021800290,1610612761,Raptors,TOR,Toronto,240:00,18.38,24,59,80,400,4,0,272,25,21,34,0.618,26,56,0.464,0.522,10,20,0.5
0021800291,1610612752,Knicks,NYK,New York,240:00,17.57,47,58,101,392,4,1,265,17,20,55,0.364,14,36,0.389,0.374,17,26,0.654
0021800291,1610612763,Grizzlies,MEM,Memphis,240:00,17.49,23,62,81,450,2,1,339,27,17,36,0.472,21,50,0.42,0.442,20,39,0.513
0021800300,1610612753,Magic,ORL,Orlando,240:00,18.27,20,36,56,404,3,1,283,28,14,36,0.389,26,54,0.481,0.444,12,15,0.8
0021800300,1610612744,Warriors,GSW,Golden State,240:00,18.28,24,71,94,408,3,4,289,21,12,28,0.429,29,56,0.518,0.488,11,18,0.611
0021800297,1610612759,Spurs,SAS,San Antonio,240:00,19.03,15,59,73,452,5,1,334,29,17,34,0.5,28,59,0.475,0.484,7,13,0.538
0021800297,1610612741,Bulls,CHI,Chicago,240:00,19.06,12,57,69,412,0,0,293,23,10,25,0.4,32,65,0.492,0.467,14,17,0.824
