GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0022000007,1610612738,Celtics,BOS,Boston,240:00,0.7240000000000001,0.276,0.611,0.126,0.253,0.07400000000000001,0.13699999999999998,0.179,0.484,0.586,0.414,0.75,0.25,0.622,0.378
0022000007,1610612751,Nets,BKN,Brooklyn,240:00,0.618,0.382,0.423,0.081,0.366,0.138,0.211,0.114,0.341,0.423,0.5770000000000001,0.667,0.333,0.512,0.488
0022000005,1610612740,Pelicans,NOP,New Orleans,240:00,0.551,0.449,0.429,0.02,0.306,0.061,0.265,0.112,0.408,0.524,0.476,0.7,0.3,0.581,0.419
0022000005,1610612748,Heat,MIA,Miami,240:00,0.507,0.493,0.396,0.036000000000000004,0.4320000000000001,0.171,0.171,0.171,0.36,0.636,0.364,0.938,0.063,0.763,0.237
0022000006,1610612749,Bucks,MIL,Milwaukee,240:00,0.6,0.4,0.435,0.07200000000000001,0.435,0.145,0.13,0.07200000000000001,0.362,0.433,0.5670000000000001,0.6,0.4,0.5,0.5
0022000006,1610612744,Warriors,GSW,Golden State,240:00,0.545,0.455,0.485,0.101,0.303,0.101,0.212,0.212,0.384,0.292,0.708,0.7,0.3,0.412,0.588
0022000009,1610612746,Clippers,LAC,LA,240:00,0.486,0.514,0.364,0.116,0.471,0.066,0.165,0.182,0.248,0.682,0.318,0.895,0.105,0.78,0.22
0022000009,1610612743,Nuggets,DEN,Denver,240:00,0.556,0.444,0.481,0.019,0.306,0.046,0.213,0.194,0.463,0.615,0.385,0.818,0.182,0.6759999999999999,0.324
0022000027,1610612761,Raptors,TOR,Toronto,240:00,0.573,0.4270000000000001,0.509,0.07,0.395,0.114,0.096,0.175,0.439,0.586,0.414,1.0,0.0,0.727,0.273
0022000027,1610612759,Spurs,SAS,San Antonio,240:00,0.66,0.34,0.555,0.151,0.353,0.14300000000000002,0.092,0.185,0.403,0.6970000000000001,0.303,0.929,0.071,0.7659999999999999,0.234
0022000026,1610612754,Pacers,IND,Indiana,240:00,0.72,0.28,0.688,0.08,0.21600000000000005,0.08,0.096,0.2,0.608,0.581,0.419,1.0,0.0,0.654,0.34600000000000003
0022000026,1610612741,Bulls,CHI,Chicago,240:00,0.5710000000000001,0.429,0.34,0.019,0.453,0.038,0.208,0.132,0.321,0.5,0.5,0.875,0.125,0.6759999999999999,0.324
0022000025,1610612755,76ers,PHI,Philadelphia,240:00,0.648,0.35200000000000004,0.55,0.092,0.303,0.119,0.147,0.211,0.459,0.3670000000000001,0.633,0.818,0.182,0.488,0.512
0022000025,1610612752,Knicks,NYK,New York,240:00,0.6509999999999999,0.349,0.539,0.09,0.27,0.022,0.191,0.16899999999999998,0.449,0.5,0.5,0.875,0.125,0.594,0.406
0022000023,1610612765,Pistons,DET,Detroit,290:00,0.541,0.459,0.403,0.034,0.403,0.067,0.193,0.17600000000000002,0.37,0.5,0.5,0.75,0.25,0.6,0.4
0022000023,1610612739,Cavaliers,CLE,Cleveland,290:00,0.6970000000000001,0.303,0.547,0.047,0.305,0.125,0.14800000000000002,0.242,0.5,0.5710000000000001,0.429,0.6920000000000001,0.308,0.604,0.396
0022000029,1610612757,Trail Blazers,POR,Portland,265:00,0.5589999999999999,0.441,0.438,0.078,0.445,0.156,0.117,0.172,0.359,0.429,0.5710000000000001,0.789,0.211,0.574,0.426
0022000029,1610612745,Rockets,HOU,Houston,265:00,0.598,0.402,0.54,0.063,0.262,0.119,0.198,0.151,0.476,0.588,0.412,0.636,0.364,0.6,0.4
0022000028,1610612762,Jazz,UTA,Utah,240:00,0.638,0.362,0.468,0.018000000000000002,0.27,0.099,0.261,0.099,0.45,0.385,0.615,0.5,0.5,0.417,0.583
0022000028,1610612750,Timberwolves,MIN,Minnesota,240:00,0.713,0.287,0.552,0.086,0.336,0.138,0.112,0.224,0.466,0.344,0.6559999999999999,0.769,0.231,0.467,0.5329999999999999
0022000030,1610612758,Kings,SAC,Sacramento,240:00,0.733,0.267,0.642,0.057,0.142,0.085,0.217,0.066,0.585,0.471,0.529,0.8,0.2,0.513,0.487
0022000030,1610612756,Suns,PHX,Phoenix,240:00,0.551,0.449,0.583,0.136,0.32,0.019,0.097,0.165,0.447,0.5670000000000001,0.433,0.727,0.273,0.61,0.39
0022000022,1610612760,Thunder,OKC,Oklahoma City,240:00,0.591,0.409,0.55,0.11,0.275,0.101,0.174,0.156,0.44,0.5670000000000001,0.433,0.8,0.2,0.625,0.375
0022000022,1610612766,Hornets,CHA,Charlotte,240:00,0.6559999999999999,0.344,0.449,0.056,0.364,0.252,0.187,0.168,0.393,0.667,0.333,0.846,0.154,0.73,0.27
0022000024,1610612764,Wizards,WAS,Washington,240:00,0.611,0.389,0.55,0.133,0.325,0.067,0.125,0.15,0.417,0.485,0.515,0.923,0.077,0.609,0.391
0022000024,1610612753,Magic,ORL,Orlando,240:00,0.674,0.326,0.569,0.185,0.254,0.031,0.177,0.085,0.385,0.405,0.595,0.909,0.091,0.521,0.479
0022000021,1610612763,Grizzlies,MEM,Memphis,240:00,0.5379999999999999,0.462,0.429,0.036000000000000004,0.348,0.14300000000000002,0.223,0.232,0.393,0.333,0.667,0.923,0.077,0.541,0.459
0022000021,1610612737,Hawks,ATL,Atlanta,240:00,0.596,0.404,0.41,0.049,0.32,0.066,0.27,0.098,0.361,0.44,0.56,0.923,0.077,0.605,0.395
0022000040,1610612750,Timberwolves,MIN,Minnesota,240:00,0.66,0.34,0.703,0.066,0.198,0.08800000000000001,0.099,0.187,0.637,0.594,0.406,0.833,0.16699999999999998,0.632,0.368
0022000040,1610612747,Lakers,LAL,Los Angeles,240:00,0.611,0.389,0.583,0.11,0.307,0.157,0.11,0.15,0.472,0.541,0.459,0.923,0.077,0.64,0.36
0022000038,1610612744,Warriors,GSW,Golden State,240:00,0.5479999999999999,0.452,0.3720000000000001,0.093,0.419,0.14,0.209,0.124,0.279,0.417,0.583,0.833,0.16699999999999998,0.595,0.405
0022000038,1610612741,Bulls,CHI,Chicago,240:00,0.523,0.477,0.422,0.063,0.398,0.109,0.18,0.125,0.359,0.481,0.519,0.8240000000000001,0.17600000000000002,0.614,0.386
0022000036,1610612752,Knicks,NYK,New York,240:00,0.682,0.318,0.462,0.092,0.369,0.038,0.16899999999999998,0.115,0.369,0.433,0.5670000000000001,0.875,0.125,0.5870000000000001,0.413
0022000036,1610612749,Bucks,MIL,Milwaukee,240:00,0.6,0.4,0.618,0.073,0.191,0.109,0.191,0.182,0.545,0.5,0.5,1.0,0.0,0.585,0.415
0022000031,1610612746,Clippers,LAC,LA,240:00,0.5660000000000001,0.434,0.603,0.11,0.16399999999999998,0.041,0.233,0.13699999999999998,0.493,0.5,0.5,0.5,0.5,0.5,0.5
0022000031,1610612742,Mavericks,DAL,Dallas,240:00,0.529,0.471,0.468,0.081,0.339,0.226,0.194,0.177,0.387,0.448,0.552,0.857,0.14300000000000002,0.581,0.419
