,event_id,date,home_team_abbr,away_team_abbr,home_score,away_score,q1_pts_home,q2_pts_home,q3_pts_home,q4_pts_home,ot1_pts_home,ot2_pts_home,ot3_pts_home,ot4_pts_home,q1_pts_away,q2_pts_away,q3_pts_away,q4_pts_away,ot1_pts_away,ot2_pts_away,ot3_pts_away,ot4_pts_away,spread,total
0,896350,2015-10-27,ATL,DET,94,106,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7,196.5
1,896351,2015-10-27,CHI,CLE,97,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4,198.5
2,896352,2015-10-27,GS,NO,111,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.5,215
3,896353,2015-10-28,ORL,WAS,87,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,203
4,896356,2015-10-28,DET,UTA,92,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,0,191
5,896358,2015-10-28,TOR,IND,106,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,199.5
6,896357,2015-10-28,MIA,CHA,104,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,194
7,896354,2015-10-28,BOS,PHI,112,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.5,198
8,896355,2015-10-28,BK,CHI,100,115,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5,196.5
9,896361,2015-10-28,MIL,NY,97,122,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,194.5
10,896362,2015-10-28,OKC,SA,112,106,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4,207.5
11,896359,2015-10-28,HOU,DEN,85,105,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.5,211.5
12,896360,2015-10-28,MEM,CLE,76,106,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5,189
13,896363,2015-10-28,PHO,DAL,95,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6,204.5
14,896364,2015-10-28,POR,NO,112,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,204.5
15,896365,2015-10-28,SAC,LAC,104,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.5,211.5
16,896366,2015-10-28,LAL,MIN,111,112,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,203
17,896367,2015-10-29,IND,MEM,103,112,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3,190.5
18,896368,2015-10-29,NY,ATL,101,112,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,199
19,896369,2015-10-29,LAC,DAL,104,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12,212.5
20,896370,2015-10-30,CLE,MIA,102,92,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,200.5
21,896371,2015-10-30,ORL,OKC,136,139,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.5,206.5
22,896372,2015-10-30,PHI,UTA,71,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.5,186
23,896374,2015-10-30,DET,CHI,98,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.5,203
24,896373,2015-10-30,BOS,TOR,103,113,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2,200
25,896376,2015-10-30,MIL,WAS,113,118,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2,199.5
26,896375,2015-10-30,ATL,CHA,97,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4,194
27,896377,2015-10-30,SA,BK,102,75,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-14,202
28,896378,2015-10-30,DEN,MIN,78,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,204
29,896379,2015-10-30,HOU,GS,92,112,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1,216.5
30,896380,2015-10-30,SAC,LAL,132,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7,211.5
31,896381,2015-10-30,PHO,POR,110,92,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,204.5
32,896387,2015-10-31,LAC,SAC,105,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.5,216
33,896383,2015-10-31,WAS,NY,110,117,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,204.5
34,896382,2015-10-31,IND,UTA,76,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,193
35,896384,2015-10-31,NO,GS,120,134,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.5,212
36,896385,2015-10-31,MEM,BK,101,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12,192.5
37,896386,2015-10-31,POR,PHO,90,101,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2,204
38,896388,2015-11-01,CHA,ATL,92,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2,195.5
39,896389,2015-11-01,BOS,SA,87,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.5,202.5
40,896391,2015-11-01,TOR,MIL,106,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6,200.5
41,896390,2015-11-01,MIA,HOU,109,89,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4,207.5
42,896392,2015-11-01,CHI,ORL,92,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8,199
43,896393,2015-11-01,OKC,DEN,117,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.5,213
44,896394,2015-11-01,LAL,DAL,93,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4,212.5
45,896395,2015-11-02,PHI,CLE,100,107,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,13,195
46,896397,2015-11-02,NY,SA,84,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.5,203
47,896396,2015-11-02,BK,MIL,96,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1,194
48,896399,2015-11-02,MIN,POR,101,106,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4,204.5
49,896398,2015-11-02,HOU,OKC,110,105,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,217.5
50,896400,2015-11-02,GS,MEM,119,69,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.5,204.5
51,896401,2015-11-02,LAC,PHO,102,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9,208
52,896402,2015-11-03,CHA,CHI,130,105,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4,193.5
53,896403,2015-11-03,DET,IND,82,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,200.5
54,896404,2015-11-03,MIA,ATL,92,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4,197
55,896405,2015-11-03,NO,ORL,94,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5,206
56,896406,2015-11-03,DAL,TOR,91,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2,205.5
57,896407,2015-11-03,SAC,MEM,89,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4,196.5
58,896408,2015-11-03,LAL,DEN,109,120,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,204.5
59,896409,2015-11-04,IND,BOS,100,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2,207
60,896410,2015-11-04,WAS,SA,102,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4,201
61,896414,2015-11-04,MIL,PHI,91,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.5,195
62,896413,2015-11-04,HOU,ORL,119,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9,207.5
63,896412,2015-11-04,CLE,NY,96,86,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.5,205
64,896411,2015-11-04,ATL,BK,101,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7,197
65,896415,2015-11-04,OKC,TOR,98,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8,213
66,896417,2015-11-04,UTA,POR,92,108,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7,189.5
67,896416,2015-11-04,PHO,SAC,118,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.5,209
68,896418,2015-11-04,GS,LAC,112,108,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,218
69,896419,2015-11-05,CHI,OKC,104,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1,212
70,896420,2015-11-05,MIN,MIA,84,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4,197
71,896421,2015-11-05,DAL,CHA,94,108,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4,201
72,896422,2015-11-05,DEN,UTA,84,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3,190.5
73,896423,2015-11-05,POR,MEM,115,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,194
74,896424,2015-11-06,ORL,TOR,92,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.5,196.5
75,896428,2015-11-06,NY,MIL,92,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,196.5
76,896425,2015-11-06,BOS,WAS,118,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,210
77,896427,2015-11-06,CLE,PHI,108,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-13.5,196
78,896426,2015-11-06,BK,LAL,98,104,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3,207.5
79,896430,2015-11-06,NO,ATL,115,121,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.5,206
80,896429,2015-11-06,IND,MIA,90,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1,195
81,896431,2015-11-06,PHO,DET,92,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4,198.5
82,896433,2015-11-06,SAC,HOU,110,116,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4,219
83,896432,2015-11-06,GS,DEN,119,104,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-17.5,211
84,896434,2015-11-07,CHI,MIN,93,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.5,201.5
85,896435,2015-11-07,PHI,ORL,97,105,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3,191.5
86,896436,2015-11-07,ATL,WAS,114,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5,206
87,896437,2015-11-07,DAL,NO,107,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5,211.5
88,896439,2015-11-07,SA,CHA,114,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.5,193.5
89,896438,2015-11-07,MIL,BK,94,86,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,192.5
90,896440,2015-11-07,UTA,MEM,89,79,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,180
91,896441,2015-11-07,SAC,GS,94,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,14,220.5
92,896442,2015-11-07,LAC,HOU,105,109,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,212
93,896444,2015-11-08,NY,LAL,99,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,210.5
94,896443,2015-11-08,CLE,IND,101,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8,197
95,896445,2015-11-08,MIA,TOR,96,76,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3,191.5
96,896446,2015-11-08,OKC,PHO,124,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.5,212
97,896447,2015-11-08,POR,DET,103,120,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2,199.5
98,896448,2015-11-09,IND,ORL,97,84,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,195.5
99,896449,2015-11-09,PHI,CHI,88,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,10.5,198
100,896450,2015-11-09,ATL,MIN,107,117,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.5,204
101,896451,2015-11-09,DEN,POR,108,104,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1,206.5
102,896452,2015-11-09,SAC,SA,88,106,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.5,203
103,896454,2015-11-09,LAC,MEM,94,92,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,200
104,896453,2015-11-09,GS,DET,109,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.5,208.5
105,896456,2015-11-10,WAS,OKC,101,125,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,6.5,215.5
106,896455,2015-11-10,CLE,UTA,118,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,187
107,896458,2015-11-10,TOR,NY,109,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,196.5
108,896457,2015-11-10,MIA,LAL,101,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-11,200
109,896459,2015-11-10,MIL,BOS,83,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2,202.5
110,896461,2015-11-10,NO,DAL,120,105,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,210.5
111,896460,2015-11-10,MIN,CHA,95,104,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3.5,201.5
112,896463,2015-11-11,ORL,LAL,101,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8,201.5
113,896464,2015-11-11,PHI,TOR,103,119,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,9.5,196
114,896462,2015-11-11,CHA,NY,95,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,200.5
115,896465,2015-11-11,BOS,IND,91,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,202.5
116,896466,2015-11-11,ATL,NO,106,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.5,208.5
117,896468,2015-11-11,HOU,BK,98,106,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12,208
118,896467,2015-11-11,DAL,LAC,118,108,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7,211
119,896469,2015-11-11,MEM,GS,84,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7,200
120,896470,2015-11-11,DEN,MIL,103,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,194.5
121,896471,2015-11-11,SAC,DET,101,92,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1.5,205.5
122,896472,2015-11-11,POR,SA,101,113,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,6.5,205.5
123,896473,2015-11-12,MIA,UTA,92,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4,184.5
124,896474,2015-11-12,MIN,GS,116,129,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,10.5,211
125,896475,2015-11-12,PHO,LAC,118,104,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2,205.5
126,896476,2015-11-13,IND,MIN,107,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,200
127,896477,2015-11-13,ORL,UTA,102,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1.5,188.5
128,896478,2015-11-13,BOS,ATL,106,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,1.5,206.5
129,896479,2015-11-13,NY,CLE,84,90,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7,203.5
130,896480,2015-11-13,TOR,NO,100,81,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10,205
131,896481,2015-11-13,CHI,CHA,102,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,200
132,896482,2015-11-13,MEM,POR,101,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,193.5
133,896483,2015-11-13,OKC,PHI,102,85,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-13,206.5
134,896484,2015-11-13,DAL,LAL,90,82,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,210.5
135,896485,2015-11-13,DEN,HOU,107,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,6.5,210.5
136,896486,2015-11-13,SAC,BK,111,109,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,204.5
137,896487,2015-11-14,LAC,DET,101,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,196.5
138,896488,2015-11-14,WAS,ORL,108,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,203.5
139,896489,2015-11-14,HOU,DAL,98,110,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,207.5
140,896490,2015-11-14,MIL,CLE,108,105,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.5,195
141,896491,2015-11-14,SA,PHI,92,83,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-16,193.5
142,896492,2015-11-14,PHO,DEN,105,81,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,205
143,896493,2015-11-14,GS,BK,107,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-16,207.5
144,896494,2015-11-15,NY,NO,95,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,203.5
145,896495,2015-11-15,MIN,MEM,106,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,192.5
146,896496,2015-11-15,CHA,POR,106,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,205.5
147,896497,2015-11-15,ATL,UTA,96,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3,191.5
148,896498,2015-11-15,OKC,BOS,85,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,211.5
149,896499,2015-11-15,SAC,TOR,107,101,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2,208.5
150,896500,2015-11-15,LAL,DET,97,85,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,200.5
151,896501,2015-11-16,PHI,DAL,86,92,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,8,203
152,896503,2015-11-16,HOU,BOS,95,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,207
153,896504,2015-11-16,MEM,OKC,122,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,197.5
154,896502,2015-11-16,CHI,IND,96,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,197
155,896505,2015-11-16,SA,POR,93,80,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12,200.5
156,896506,2015-11-16,PHO,LAL,120,101,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-11.5,205
157,896507,2015-11-17,WAS,MIL,115,86,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,198
158,896511,2015-11-17,NY,CHA,102,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1,196
159,896510,2015-11-17,MIA,MIN,91,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8.5,198.5
160,896509,2015-11-17,DET,CLE,104,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,195.5
161,896508,2015-11-17,BK,ATL,90,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4.5,198
162,896512,2015-11-17,NO,DEN,98,115,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6,206
163,896513,2015-11-17,GS,TOR,115,110,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9.5,208.5
164,896515,2015-11-18,ORL,MIN,104,101,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5,204.5
165,896516,2015-11-18,PHI,IND,85,112,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,6,190.5
166,896514,2015-11-18,CHA,BK,116,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,194
167,896517,2015-11-18,BOS,DAL,102,106,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5,207.5
168,896518,2015-11-18,ATL,SAC,103,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,209
169,896520,2015-11-18,OKC,NO,110,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12,212.5
170,896519,2015-11-18,HOU,POR,108,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7,210.5
171,896521,2015-11-18,SA,DEN,109,98,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-13.5,198
172,896522,2015-11-18,UTA,TOR,93,89,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4,191
173,896523,2015-11-18,PHO,CHI,97,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3,203
174,896524,2015-11-19,MIA,SAC,116,109,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10,203
175,896525,2015-11-19,CLE,MIL,115,100,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10.5,192.5
176,896526,2015-11-19,LAC,GS,117,124,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.5,213.5
177,896527,2015-11-20,CHA,PHI,113,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-11,198
178,896528,2015-11-20,BOS,BK,120,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9,204
179,896531,2015-11-20,NO,SA,104,90,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7.5,201
180,896532,2015-11-20,OKC,NY,90,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,206.5
181,896530,2015-11-20,MIN,DET,86,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.5,202.5
182,896529,2015-11-20,MEM,HOU,96,84,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,200
183,896533,2015-11-20,DAL,UTA,102,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,196
184,896534,2015-11-20,DEN,PHO,107,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3,206.5
185,896535,2015-11-20,POR,LAC,102,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,4,210
186,896537,2015-11-20,LAL,TOR,91,102,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,6.5,203.5
187,896536,2015-11-20,GS,CHI,106,94,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-9,208.5
188,896538,2015-11-21,ORL,SAC,91,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3,209
189,896539,2015-11-21,IND,MIL,123,86,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5,193
190,896540,2015-11-21,CLE,ATL,109,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5.5,198.5
191,896541,2015-11-21,DET,WAS,95,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1,206
192,896542,2015-11-21,MIA,PHI,96,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-12.5,194
193,896543,2015-11-21,HOU,NY,102,107,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,202
194,896544,2015-11-21,SA,MEM,92,82,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8,190
195,896545,2015-11-22,LAC,TOR,80,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-6.5,203.5
196,896547,2015-11-22,NO,PHO,122,116,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1,210.5
197,896546,2015-11-22,BK,BOS,111,101,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,5.5,200.5
198,896548,2015-11-22,OKC,DAL,117,114,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,208.5
199,896549,2015-11-22,DEN,GS,105,118,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,12.5,210.5
200,896550,2015-11-22,LAL,POR,93,107,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.5,204.5
201,896552,2015-11-23,CLE,ORL,117,103,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-8,199.5
202,896551,2015-11-23,CHA,SAC,127,122,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,210.5
203,896553,2015-11-23,MIA,NY,95,78,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-5,190
204,896554,2015-11-23,MIL,DET,109,88,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3,191
205,896555,2015-11-23,MIN,PHI,100,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-7.5,200.5
206,896556,2015-11-23,SA,PHO,98,84,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-10,196.5
207,896557,2015-11-23,UTA,OKC,89,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2,201
208,896558,2015-11-24,WAS,IND,106,123,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3,207.5
209,896559,2015-11-24,ATL,BOS,121,97,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2.5,204.5
210,896560,2015-11-24,MEM,DAL,110,96,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,196
211,896561,2015-11-24,DEN,LAC,94,111,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,7,205
212,896562,2015-11-24,POR,CHI,88,93,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,2.5,201.5
213,896563,2015-11-24,GS,LAL,111,77,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-17,215
214,896565,2015-11-25,ORL,NY,100,91,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-1.5,195
215,896564,2015-11-25,CHA,WAS,101,87,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-3.5,210
216,896567,2015-11-25,DET,MIA,104,81,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-2,187.5
217,896568,2015-11-25,TOR,CLE,103,99,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3,200.5
218,896566,2015-11-25,BOS,PHI,84,80,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-11.5,201.5
219,896570,2015-11-25,MIL,SAC,118,129,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,-4.5,210
220,896571,2015-11-25,MIN,ATL,99,95,34,36,29,25,0,0,0,0,34,36,29,25,0,0,0,0,3,206.5
