GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT
0022000034,1610612740,Pelicans,NOP,New Orleans,240:00,18.53,32,70,100,428,1,5,298,15,16,45,0.356,20,49,0.408,0.383,14,19,0.737
0022000045,1610612757,Trail Blazers,POR,Portland,240:00,17.26,26,51,75,381,2,2,262,27,20,37,0.541,23,55,0.418,0.467,19,26,0.731
0022000045,1610612747,Lakers,LAL,Los Angeles,240:00,16.94,13,65,76,401,5,1,285,20,17,33,0.515,24,54,0.444,0.471,15,22,0.682
0022000042,1610612763,Grizzlies,MEM,Memphis,265:00,20.06,32,72,103,461,2,3,322,20,23,46,0.5,19,51,0.373,0.429,15,22,0.682
0022000042,1610612751,Nets,BKN,Brooklyn,265:00,19.11,30,65,92,424,4,2,292,28,14,30,0.467,26,69,0.377,0.41,12,20,0.6
0022000041,1610612765,Pistons,DET,Detroit,240:00,18.24,37,48,84,397,2,2,273,24,20,41,0.488,23,57,0.404,0.439,11,17,0.647
0022000041,1610612737,Hawks,ATL,Atlanta,240:00,17.58,16,60,73,397,4,5,281,30,11,26,0.423,29,56,0.518,0.488,18,30,0.6
0022000044,1610612745,Rockets,HOU,Houston,240:00,17.28,29,63,86,411,4,1,290,25,21,40,0.525,18,46,0.391,0.453,20,30,0.667
0022000044,1610612743,Nuggets,DEN,Denver,240:00,17.95,29,69,91,405,5,6,280,31,17,33,0.515,29,54,0.537,0.529,21,30,0.7
0022000043,1610612762,Jazz,UTA,Utah,240:00,18.06,19,57,72,437,5,2,316,24,20,32,0.625,23,54,0.426,0.5,16,24,0.667
0022000043,1610612760,Thunder,OKC,Oklahoma City,240:00,17.9,16,51,65,383,1,1,264,21,14,29,0.483,26,57,0.456,0.465,18,24,0.75
0022000049,1610612761,Raptors,TOR,Toronto,240:00,17.74,29,61,87,389,2,1,266,21,8,30,0.267,23,57,0.404,0.356,12,22,0.545
0022000049,1610612755,76ers,PHI,Philadelphia,240:00,18.21,20,66,86,488,2,1,351,21,18,41,0.439,14,43,0.326,0.381,11,25,0.44
0022000053,1610612740,Pelicans,NOP,New Orleans,240:00,17.13,17,48,65,347,0,2,246,18,16,28,0.571,18,40,0.45,0.481,10,13,0.769
0022000053,1610612756,Suns,PHX,Phoenix,240:00,17.29,19,53,69,450,3,5,337,24,12,24,0.5,25,60,0.417,0.44,19,25,0.76
0022000054,1610612750,Timberwolves,MIN,Minnesota,240:00,18.11,26,48,72,442,3,4,316,22,11,31,0.355,26,58,0.448,0.416,18,26,0.692
0022000054,1610612746,Clippers,LAC,LA,240:00,18.04,16,65,79,406,5,4,287,32,20,35,0.571,27,53,0.509,0.534,14,26,0.538
0022000046,1610612752,Knicks,NYK,New York,240:00,18.07,27,66,91,414,1,5,287,23,12,35,0.343,22,44,0.5,0.43,17,29,0.586
0022000046,1610612739,Cavaliers,CLE,Cleveland,240:00,14.33,26,42,65,377,4,1,269,22,14,42,0.333,16,36,0.444,0.364,12,28,0.429
0022000051,1610612749,Bucks,MIL,Milwaukee,240:00,18.3,21,53,71,386,3,1,259,32,12,24,0.5,39,68,0.574,0.554,13,17,0.765
0022000051,1610612748,Heat,MIA,Miami,240:00,18.68,10,49,59,438,2,6,313,23,15,29,0.517,22,50,0.44,0.468,10,15,0.667
0022000047,1610612744,Warriors,GSW,Golden State,240:00,18.23,20,68,83,407,5,7,290,21,16,27,0.593,22,49,0.449,0.5,16,26,0.615
0022000047,1610612765,Pistons,DET,Detroit,240:00,18.51,41,55,88,424,1,3,293,21,15,38,0.395,20,54,0.37,0.38,12,21,0.571
0022000048,1610612738,Celtics,BOS,Boston,240:00,18.25,24,53,76,399,2,0,273,21,25,44,0.568,15,36,0.417,0.5,18,21,0.857
0022000048,1610612754,Pacers,IND,Indiana,240:00,18.68,18,50,64,417,1,4,300,27,18,31,0.581,25,53,0.472,0.512,21,35,0.6
0022000055,1610612743,Nuggets,DEN,Denver,240:00,17.83,19,55,71,421,5,3,302,27,21,37,0.568,23,44,0.523,0.543,12,25,0.48
0022000055,1610612758,Kings,SAC,Sacramento,240:00,18.26,29,43,72,442,4,2,317,33,16,42,0.381,30,52,0.577,0.489,19,27,0.704
0022000050,1610612741,Bulls,CHI,Chicago,240:00,18.94,22,59,80,427,1,4,302,26,16,34,0.471,22,53,0.415,0.437,13,15,0.867
0022000050,1610612764,Wizards,WAS,Washington,240:00,18.74,25,75,96,445,7,5,313,25,6,14,0.429,31,70,0.443,0.44,14,23,0.609
0022000052,1610612753,Magic,ORL,Orlando,240:00,18.45,26,47,69,367,3,1,240,26,27,50,0.54,22,46,0.478,0.51,20,30,0.667
0022000052,1610612760,Thunder,OKC,Oklahoma City,240:00,18.26,19,54,71,448,0,2,318,20,18,30,0.6,25,57,0.439,0.494,26,38,0.684
0022000060,1610612747,Lakers,LAL,Los Angeles,240:00,16.81,20,58,75,389,4,5,276,25,15,31,0.484,30,50,0.6,0.561,19,34,0.559
0022000060,1610612759,Spurs,SAS,San Antonio,240:00,17.76,15,44,57,362,1,3,240,25,15,37,0.405,24,48,0.5,0.46,19,32,0.594
0022000057,1610612737,Hawks,ATL,Atlanta,240:00,18.76,35,62,93,424,3,4,284,27,15,32,0.469,32,67,0.478,0.475,18,25,0.72
0022000057,1610612751,Nets,BKN,Brooklyn,240:00,18.37,22,52,71,387,5,2,260,30,27,40,0.675,27,60,0.45,0.54,20,29,0.69
0022000056,1610612763,Grizzlies,MEM,Memphis,240:00,18.59,37,47,82,450,0,2,315,26,16,34,0.471,24,59,0.407,0.43,23,30,0.767
0022000056,1610612738,Celtics,BOS,Boston,240:00,17.87,22,63,82,384,3,1,262,27,18,29,0.621,31,62,0.5,0.538,17,25,0.68
0022000061,1610612757,Trail Blazers,POR,Portland,240:00,17.82,15,46,59,346,3,3,226,14,12,28,0.429,20,48,0.417,0.421,17,26,0.654
0022000061,1610612746,Clippers,LAC,LA,240:00,17.87,23,52,73,412,4,2,291,30,14,28,0.5,33,67,0.493,0.495,10,21,0.476
0022000058,1610612749,Bucks,MIL,Milwaukee,240:00,18.34,34,51,83,391,3,2,260,26,17,47,0.362,23,55,0.418,0.392,16,22,0.727
0022000058,1610612748,Heat,MIA,Miami,240:00,18.6,20,68,87,410,0,5,280,25,12,28,0.429,28,54,0.519,0.488,14,33,0.424
0022000059,1610612766,Hornets,CHA,Charlotte,240:00,18.91,31,59,84,451,5,2,326,30,17,34,0.5,26,50,0.52,0.512,16,30,0.533
0022000059,1610612742,Mavericks,DAL,Dallas,240:00,18.18,28,47,74,406,3,5,288,24,15,35,0.429,19,52,0.365,0.391,17,22,0.773
0022000064,1610612755,76ers,PHI,Philadelphia,240:00,18.14,14,67,80,432,3,2,311,23,17,38,0.447,27,53,0.509,0.484,14,27,0.519
0022000064,1610612753,Magic,ORL,Orlando,240:00,18.57,24,53,76,371,2,0,246,17,12,32,0.375,21,63,0.333,0.347,20,27,0.741
0022000065,1610612758,Kings,SAC,Sacramento,240:00,18.47,31,51,78,443,1,3,305,23,17,40,0.425,28,56,0.5,0.469,27,41,0.659
0022000065,1610612745,Rockets,HOU,Houston,240:00,17.13,26,57,79,397,4,0,267,26,21,35,0.6,24,51,0.471,0.523,17,28,0.607
0022000062,1610612739,Cavaliers,CLE,Cleveland,240:00,18.7,26,53,76,421,4,4,298,22,21,50,0.42,16,32,0.5,0.451,17,32,0.531
0022000062,1610612754,Pacers,IND,Indiana,240:00,18.55,25,55,76,458,3,5,335,28,20,40,0.5,22,47,0.468,0.483,13,30,0.433
0022000068,1610612756,Suns,PHX,Phoenix,240:00,17.51,13,56,67,390,1,0,274,26,8,21,0.381,33,63,0.524,0.488,17,29,0.586
0022000068,1610612762,Jazz,UTA,Utah,240:00,17.77,25,51,75,385,0,4,269,16,12,32,0.375,23,52,0.442,0.417,9,19,0.474
0022000063,1610612741,Bulls,CHI,Chicago,240:00,18.49,23,55,71,449,6,1,312,34,30,47,0.638,20,45,0.444,0.543,12,23,0.522
0022000063,1610612764,Wizards,WAS,Washington,240:00,18.23,28,62,87,397,6,3,279,27,17,38,0.447,25,46,0.543,0.5,21,28,0.75
0022000066,1610612752,Knicks,NYK,New York,240:00,18.56,26,56,79,457,2,3,334,21,15,31,0.484,17,57,0.298,0.364,13,21,0.619
0022000066,1610612761,Raptors,TOR,Toronto,240:00,18.32,30,71,96,433,5,5,311,21,10,22,0.455,24,61,0.393,0.41,19,30,0.633
0022000067,1610612740,Pelicans,NOP,New Orleans,240:00,18.24,29,63,87,403,2,6,275,23,21,35,0.6,23,56,0.411,0.484,13,18,0.722
0022000067,1610612760,Thunder,OKC,Oklahoma City,240:00,17.72,24,51,73,434,2,1,319,24,12,25,0.48,18,55,0.327,0.375,16,29,0.552
0022000078,1610612757,Trail Blazers,POR,Portland,240:00,18.12,25,63,86,388,4,3,263,23,15,40,0.375,25,52,0.481,0.435,14,17,0.824
0022000078,1610612744,Warriors,GSW,Golden State,240:00,18.3,12,68,77,371,3,5,257,19,14,26,0.538,17,53,0.321,0.392,9,23,0.391
0022000075,1610612747,Lakers,LAL,Los Angeles,240:00,17.57,29,61,86,421,4,1,288,27,16,38,0.421,25,63,0.397,0.406,9,14,0.643
0022000075,1610612759,Spurs,SAS,San Antonio,240:00,18.22,21,65,85,389,0,3,271,23,14,33,0.424,22,52,0.423,0.424,16,33,0.485
0022000072,1610612737,Hawks,ATL,Atlanta,240:00,17.69,30,55,83,413,2,1,289,24,18,34,0.529,25,59,0.424,0.462,14,15,0.933
0022000072,1610612751,Nets,BKN,Brooklyn,240:00,17.3,23,65,87,367,2,4,246,19,16,29,0.552,19,57,0.333,0.407,14,25,0.56
0022000070,1610612738,Celtics,BOS,Boston,240:00,17.59,26,60,84,374,2,1,254,20,16,34,0.471,23,49,0.469,0.47,15,24,0.625
0022000070,1610612765,Pistons,DET,Detroit,240:00,17.9,23,51,72,401,1,2,278,18,18,37,0.486,18,49,0.367,0.409,14,24,0.583
0022000077,1610612746,Clippers,LAC,LA,240:00,16.9,24,55,76,346,1,2,235,19,11,29,0.379,22,56,0.393,0.388,13,27,0.481
0022000077,1610612762,Jazz,UTA,Utah,240:00,17.23,24,54,77,492,3,2,369,28,15,34,0.441,26,55,0.473,0.461,10,19,0.526
0022000073,1610612741,Bulls,CHI,Chicago,240:00,19.04,18,56,72,390,3,2,266,18,21,38,0.553,17,49,0.347,0.437,7,14,0.5
0022000073,1610612749,Bucks,MIL,Milwaukee,240:00,18.65,18,63,79,386,4,4,262,27,7,21,0.333,35,64,0.547,0.494,16,24,0.667
0022000071,1610612748,Heat,MIA,Miami,240:00,18.76,18,63,78,407,2,4,290,20,12,27,0.444,17,51,0.333,0.372,7,12,0.583
0022000071,1610612742,Mavericks,DAL,Dallas,240:00,18.26,20,62,77,409,3,2,290,18,12,25,0.48,20,53,0.377,0.41,12,19,0.632
0022000076,1610612756,Suns,PHX,Phoenix,240:00,16.8,13,54,67,412,4,2,294,24,14,21,0.667,23,55,0.418,0.487,15,24,0.625
0022000076,1610612743,Nuggets,DEN,Denver,240:00,17.22,22,46,66,393,3,3,277,28,16,34,0.471,23,51,0.451,0.453,11,13,0.846
0022000074,1610612764,Wizards,WAS,Washington,240:00,18.72,21,52,68,465,4,4,338,35,22,37,0.595,27,52,0.519,0.551,20,34,0.588
0022000074,1610612750,Timberwolves,MIN,Minnesota,240:00,18.8,24,46,67,450,1,4,331,17,23,43,0.535,19,45,0.422,0.477,18,26,0.692
0022000069,1610612763,Grizzlies,MEM,Memphis,240:00,18.27,22,55,73,460,5,2,337,34,17,34,0.5,26,56,0.464,0.478,16,27,0.593
0022000069,1610612766,Hornets,CHA,Charlotte,240:00,19.06,23,56,77,444,2,3,319,23,16,32,0.5,19,54,0.352,0.407,20,26,0.769
0022000082,1610612766,Hornets,CHA,Charlotte,240:00,19.0,28,37,63,454,3,3,328,34,15,35,0.429,23,57,0.404,0.413,14,21,0.667
0022000082,1610612755,76ers,PHI,Philadelphia,240:00,17.99,16,59,74,474,6,4,352,35,18,26,0.692,29,53,0.547,0.595,15,32,0.469
0022000081,1610612760,Thunder,OKC,Oklahoma City,240:00,18.2,12,88,99,428,4,3,311,22,13,24,0.542,25,62,0.403,0.442,15,28,0.536
0022000081,1610612753,Magic,ORL,Orlando,240:00,18.63,35,56,90,391,1,0,261,21,21,53,0.396,19,55,0.345,0.37,12,21,0.571
0022000079,1610612758,Kings,SAC,Sacramento,240:00,18.25,35,57,91,389,2,3,264,11,17,45,0.378,18,45,0.4,0.389,12,21,0.571
0022000079,1610612745,Rockets,HOU,Houston,240:00,17.26,25,62,82,376,1,2,254,15,14,27,0.519,22,53,0.415,0.444,17,33,0.515
0022000080,1610612752,Knicks,NYK,New York,240:00,17.84,24,63,85,385,3,0,266,23,25,44,0.568,17,39,0.436,0.506,8,16,0.5
0022000080,1610612754,Pacers,IND,Indiana,240:00,17.7,16,42,58,392,1,2,286,22,10,28,0.357,24,56,0.429,0.405,21,30,0.7
0022000083,1610612739,Cavaliers,CLE,Cleveland,240:00,17.59,40,56,90,451,3,1,328,19,17,39,0.436,21,52,0.404,0.418,16,29,0.552
0022000083,1610612737,Hawks,ATL,Atlanta,240:00,17.24,33,62,91,391,5,2,267,22,14,34,0.412,21,51,0.412,0.412,17,31,0.548
0022000084,1610612761,Raptors,TOR,Toronto,240:00,18.59,28,63,89,390,5,7,275,21,15,28,0.536,23,63,0.365,0.418,12,25,0.48
0022000084,1610612740,Pelicans,NOP,New Orleans,240:00,18.82,35,59,93,470,5,6,348,26,15,35,0.429,20,48,0.417,0.422,18,27,0.667
0022000092,1610612757,Trail Blazers,POR,Portland,240:00,17.91,29,39,66,379,0,4,246,16,17,43,0.395,24,55,0.436,0.418,23,29,0.793
0022000092,1610612744,Warriors,GSW,Golden State,240:00,18.41,24,70,91,428,5,2,295,23,22,34,0.647,27,54,0.5,0.557,17,33,0.515
0022000089,1610612762,Jazz,UTA,Utah,240:00,18.45,19,72,88,413,3,2,286,29,19,35,0.543,30,54,0.556,0.551,26,47,0.553
0022000089,1610612759,Spurs,SAS,San Antonio,240:00,18.83,37,41,74,369,1,6,241,23,22,57,0.386,22,48,0.458,0.419,20,29,0.69
0022000090,1610612742,Mavericks,DAL,Dallas,240:00,18.88,23,59,79,438,5,1,311,23,19,31,0.613,20,57,0.351,0.438,16,19,0.842
0022000090,1610612741,Bulls,CHI,Chicago,240:00,18.67,22,60,78,381,1,2,254,16,17,35,0.486,22,50,0.44,0.459,12,18,0.667
0022000091,1610612746,Clippers,LAC,LA,240:00,17.18,25,45,68,381,2,0,264,24,7,21,0.333,33,62,0.532,0.482,17,20,0.85
0022000091,1610612756,Suns,PHX,Phoenix,240:00,17.22,12,56,67,380,5,4,272,23,20,29,0.69,17,46,0.37,0.493,7,13,0.538
0022000086,1610612764,Wizards,WAS,Washington,240:00,18.64,35,52,85,426,3,4,294,27,18,36,0.5,25,68,0.368,0.413,15,22,0.682
0022000086,1610612751,Nets,BKN,Brooklyn,240:00,18.15,21,75,91,384,0,5,259,25,13,28,0.464,27,53,0.509,0.494,21,28,0.75
0022000085,1610612738,Celtics,BOS,Boston,240:00,17.47,21,54,73,409,1,2,289,35,19,33,0.576,30,54,0.556,0.563,14,23,0.609
0022000085,1610612765,Pistons,DET,Detroit,240:00,17.67,21,36,54,413,4,3,291,29,14,32,0.438,27,54,0.5,0.477,15,25,0.6
0022000088,1610612743,Nuggets,DEN,Denver,240:00,18.14,27,47,70,445,7,3,322,34,12,28,0.429,33,64,0.516,0.489,23,32,0.719
0022000088,1610612750,Timberwolves,MIN,Minnesota,240:00,17.98,22,40,59,406,6,7,295,30,23,39,0.59,21,46,0.457,0.518,11,22,0.5
