GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021900049,1610612762,Jazz,UTA,Utah,240:00,91.3,93.2,92.1,92.2,-0.8,1.0,0.704,0.83,14.6,0.229,0.904,0.58,21.871,22.3,0.451,0.544,1.0,0.202,104.14,103.0,85.83,103,0.528
0021900049,1610612756,Suns,PHX,Phoenix,240:00,92.1,92.2,91.3,93.2,0.8,-1.0,0.697,1.44,17.8,0.096,0.771,0.42,15.516,15.5,0.494,0.527,1.0,0.198,104.14,103.0,85.83,103,0.472
0021900051,1610612746,Clippers,LAC,LA,240:00,105.5,109.9,94.0,95.0,11.5,14.9,0.575,1.05,16.8,0.295,0.75,0.533,20.905,21.8,0.554,0.602,1.0,0.194,103.7,101.0,84.17,101,0.604
0021900051,1610612766,Hornets,CHA,Charlotte,240:00,94.0,95.0,105.5,109.9,-11.5,-14.9,0.667,1.09,17.8,0.25,0.705,0.467,21.535,21.8,0.518,0.538,1.0,0.198,103.7,101.0,84.17,101,0.396
0021900045,1610612760,Thunder,OKC,Oklahoma City,240:00,108.1,108.7,105.9,112.6,2.2,-3.9,0.537,1.47,15.5,0.345,0.741,0.541,14.484,14.6,0.505,0.536,1.0,0.197,106.54,103.0,85.83,103,0.491
0021900045,1610612745,Rockets,HOU,Houston,240:00,105.9,112.6,108.1,108.7,-2.2,3.9,0.538,1.5,15.1,0.259,0.655,0.459,12.783,13.6,0.489,0.555,1.0,0.196,106.54,103.0,85.83,103,0.509
0021900041,1610612754,Pacers,IND,Indiana,240:00,99.2,97.9,99.6,100.0,-0.3,-2.1,0.615,3.0,18.2,0.268,0.756,0.485,8.446,8.3,0.447,0.471,1.0,0.199,95.56,96.0,80.0,96,0.514
0021900041,1610612765,Pistons,DET,Detroit,240:00,99.6,100.0,99.2,97.9,0.3,2.1,0.568,1.05,16.6,0.244,0.732,0.515,20.747,20.8,0.537,0.562,1.0,0.199,95.56,96.0,80.0,96,0.486
0021900046,1610612749,Bucks,MIL,Milwaukee,240:00,121.1,122.9,104.4,105.7,16.7,17.2,0.604,2.42,20.2,0.208,0.786,0.519,11.261,11.4,0.614,0.629,1.0,0.199,106.92,105.5,87.92,105,0.614
0021900046,1610612739,Cavaliers,CLE,Cleveland,240:00,104.4,105.7,121.1,122.9,-16.7,-17.2,0.422,1.58,13.9,0.214,0.792,0.481,11.186,11.3,0.51,0.532,1.0,0.196,106.92,105.5,87.92,106,0.386
0021900043,1610612755,76ers,PHI,Philadelphia,240:00,96.3,99.1,92.7,97.2,3.6,1.9,0.595,1.0,15.4,0.296,0.717,0.505,20.183,20.8,0.483,0.53,1.0,0.195,110.04,106.0,88.33,106,0.513
0021900043,1610612737,Hawks,ATL,Atlanta,240:00,92.7,97.2,96.3,99.1,-3.6,-1.9,0.639,1.1,16.2,0.283,0.704,0.495,18.905,19.8,0.482,0.525,1.0,0.198,110.04,106.0,88.33,106,0.487
0021900050,1610612758,Kings,SAC,Sacramento,240:00,97.9,102.2,100.8,108.6,-2.9,-6.4,0.694,1.92,18.4,0.333,0.54,0.439,13.536,14.1,0.462,0.479,1.0,0.198,98.14,92.5,77.08,92,0.479
0021900050,1610612743,Nuggets,DEN,Denver,240:00,100.8,108.6,97.9,102.2,2.9,6.4,0.528,1.58,13.7,0.46,0.667,0.561,11.971,12.9,0.418,0.471,1.0,0.196,98.14,92.5,77.08,93,0.521
0021900044,1610612761,Raptors,TOR,Toronto,240:00,95.2,99.0,90.5,91.3,4.7,7.7,0.576,1.12,14.2,0.212,0.839,0.537,15.568,16.2,0.447,0.53,1.0,0.196,107.06,104.5,87.08,105,0.538
0021900044,1610612753,Magic,ORL,Orlando,240:00,90.5,91.3,95.2,99.0,-4.7,-7.7,0.647,1.38,16.3,0.161,0.788,0.463,15.25,15.4,0.449,0.49,1.0,0.198,107.06,104.5,87.08,104,0.462
0021900047,1610612740,Pelicans,NOP,New Orleans,240:00,105.4,111.8,118.0,121.8,-12.6,-10.0,0.75,2.4,22.0,0.274,0.561,0.412,12.856,13.6,0.539,0.546,1.0,0.196,115.12,110.0,91.67,110,0.456
0021900047,1610612744,Warriors,GSW,Golden State,240:00,118.0,121.8,105.4,111.8,12.6,10.0,0.725,2.06,21.8,0.439,0.726,0.588,15.851,16.4,0.558,0.585,1.0,0.201,115.12,110.0,91.67,110,0.544
0021900054,1610612763,Grizzlies,MEM,Memphis,240:00,80.4,82.7,108.0,109.1,-27.5,-26.4,0.645,0.95,13.7,0.281,0.714,0.469,18.564,19.1,0.363,0.433,1.0,0.198,112.14,110.0,91.67,110,0.293
0021900054,1610612747,Lakers,LAL,Los Angeles,240:00,108.0,109.1,80.4,82.7,27.5,26.4,0.625,1.39,17.1,0.286,0.719,0.531,16.193,16.4,0.506,0.582,1.0,0.2,112.14,110.0,91.67,110,0.707
0021900052,1610612748,Heat,MIA,Miami,240:00,103.9,106.7,92.8,93.3,11.1,13.4,0.576,0.68,13.6,0.4,0.765,0.594,25.974,26.7,0.541,0.603,1.0,0.195,106.18,104.5,87.08,105,0.564
0021900052,1610612737,Hawks,ATL,Atlanta,240:00,92.8,93.3,103.9,106.7,-11.1,-13.4,0.8,1.4,19.8,0.235,0.6,0.406,19.128,19.2,0.488,0.518,1.0,0.203,106.18,104.5,87.08,104,0.436
